Interest,130.17000000000002
Restaurants,3116.77
Payment,-11697.139999999998
Gas,413.63000000000005
Other,3533.6700000000005
Grocery,2069.08
Utilities,990.7400000000001
Alcohol,109.11000000000001
Shopping,279.09000000000003
Installment,226.31
Transportation,769.3399999999999
Credit,-165.9
Debit,1.8
Entertainment,774.7099999999999
Govt-services-parking,200
